Timestamp,Gender,Age,Location,Education,Access_Info,Heard_App,Use_App,ATSPPH_1,ATSPPH_2,ATSPPH_3,ATSPPH_4,ATSPPH_5,ATSPPH_6,ATSPPH_7,ATSPPH_8,ATSPPH_9,ATSPPH_10,Trust_1,Trust_2,Trust_3,Trust_4,Trust_5,Trust_6,Trust_7,Trust_8,Trust_9,Trust_10,Trust_11,Trust_12,Interest_1,Interest_2,Interest_3,Interest_4,Interest_5,Interest_6,Interest_7,Interest_8,Interest_9,Interest_10,Interest_11,Interest_12,Interest_13,Interest_14,Interest_15,Interest_16,Interest_17,Interest_18,Interest_19,Interest_20,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15
3/17/2026 0:46,Male,23,Urban,College or higher,Yes,No,No,1,4,4,4,3,2,1,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,5,4,2,3,3,4,5,5,5,4,3
3/17/2026 5:15,Female,23,Urban,College or higher,Yes,Yes,No,4,3,4,4,4,4,4,4,2,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,2,4,4,3,3,3,4,4,4
3/17/2026 5:21,Male,23,Urban,College or higher,Yes,No,No,2,3,3,3,3,3,4,3,5,1,4,5,4,3,3,3,3,3,3,2,2,4,2,2,3,1,1,1,1,1,1,1,5,3,2,3,3,1,1,1,1,3,5,5,5,5,5,5,3,4,4,5,5,5,5,5,2
3/17/2026 6:24,Male,23,Urban,College or higher,No,No,No,4,3,4,2,3,2,3,4,3,4,4,3,4,3,3,4,4,3,3,3,4,3,4,3,4,4,3,3,3,3,3,3,2,4,4,5,5,4,3,4,3,4,4,5,3,4,5,3,4,4,5,4,4,3,3,5,5
3/17/2026 7:03,Female,23,Urban,College or higher,Yes,Yes,No,3,1,4,3,4,3,3,2,2,4,3,4,4,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,4,5,5,5,2,2,4,5,5,5,5,5,5
3/17/2026 7:07,Female,23,Rural,High school or lower,Yes,No,No,4,3,4,4,5,4,4,1,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,5,5,5,5,4,3,4,4,4,4,4,4,5,5,4,5,5,5,3,4,4,5,5,5,5,5,5
3/17/2026 7:21,Female,23,Urban,College or higher,Yes,Yes,No,5,5,5,5,5,5,5,3,3,3,2,3,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 7:30,Female,23,Rural,College or higher,Yes,Yes,No,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 7:31,Female,23,Urban,College or higher,No,No,No,1,1,1,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 9:23,Female,23,Urban,College or higher,Yes,Yes,Yes,3,3,4,5,4,5,2,3,4,4,2,4,3,4,4,4,3,4,3,4,3,4,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/17/2026 9:39,Female,23,Rural,College or higher,Yes,No,No,3,3,3,4,3,4,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,2,3,4,3,2,2,2,2,2,2,3,3,2,2,2,3,3,2,2,2,4,4,4,4,4,4,4,4,4,4,5,5,5,3,4
3/17/2026 12:04,Female,23,Rural,College or higher,Yes,No,No,2,2,3,4,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5
3/17/2026 22:38,Male,23,Urban,College or higher,Yes,Yes,Yes,2,3,3,4,2,2,4,2,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,2,1,1,1,1,2,2,1,2,1,3,1,1,1,1,1,1,1,4,5,4,4,5,5,5,3,5,3,4,3,5,5,5,2
3/18/2026 23:11,Male,23,Rural,College or higher,Yes,No,No,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,3,3,4,3,3,4,4,3,3,3,3,4,4,3,4,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3/21/2026 9:17,Male,23,Urban,College or higher,Yes,Yes,No,4,4,4,3,2,4,4,3,4,4,3,4,4,2,3,3,4,4,4,4,4,4,3,2,3,3,3,3,4,3,2,3,4,4,4,3,3,3,4,2,3,4,4,5,3,4,5,4,3,5,3,4,4,3,4,4,4
3/25/2026 10:51,Female,23,Rural,College or higher,Yes,Yes,No,3,3,1,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3/25/2026 11:10,Male,23,Urban,College or higher,Yes,No,No,3,1,3,4,5,5,3,3,4,1,3,4,4,3,3,4,2,2,2,2,1,3,3,3,2,2,3,3,2,2,3,3,4,4,3,4,4,3,4,4,3,3,4,3,5,3,4,4,3,4,3,3,4,3,3,4,3
3/30/2026 5:35,Female,23,Rural,College or higher,Yes,Yes,Yes,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/2/2026 1:32,Female,23,Rural,College or higher,Yes,No,No,4,4,4,5,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/2/2026 3:51,Male,23,Urban,College or higher,Yes,No,No,5,2,4,4,4,3,3,2,4,4,2,4,3,3,4,4,3,4,3,2,3,3,4,4,4,3,2,2,3,2,3,3,3,2,2,3,3,3,3,3,3,3,4,3,3,4,4,4,3,3,4,4,5,5,5,3,3
4/6/2026 13:03,Male,23,Rural,College or higher,No,Yes,No,4,4,3,4,3,4,4,3,4,4,4,3,3,4,4,4,3,4,3,4,4,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,5,5,5,5,4,4,4,4,4,5,5
4/6/2026 21:05,Female,23,Urban,College or higher,Yes,Yes,Yes,1,3,2,3,4,4,3,4,3,2,2,4,4,2,3,2,4,2,4,2,4,3,3,4,4,3,3,4,5,3,5,4,3,4,4,3,3,5,4,3,4,4,5,4,5,5,5,4,5,5,5,3,5,5,5,5,5
4/6/2026 21:07,Male,23,Rural,College or higher,No,No,No,1,1,1,2,1,1,1,5,2,4,4,3,4,4,4,4,2,4,3,4,4,3,2,3,3,2,3,2,4,2,4,3,3,4,2,4,3,4,3,4,3,4,5,4,4,4,5,4,4,5,4,4,5,4,4,3,4
4/22/2026 12:52,Female,23,Rural,College or higher,Yes,Yes,Yes,5,4,5,5,4,5,5,5,5,4,4,3,5,4,5,4,5,4,5,4,5,3,5,4,3,5,4,3,5,4,5,5,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,5,4,5,5,4,5,5,4,5,4
4/22/2026 12:54,Female,23,Urban,College or higher,Yes,Yes,Yes,4,5,4,5,4,5,4,5,4,5,5,4,4,5,5,4,5,4,5,5,4,5,5,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,5,4,5,4,5,4,3,5,4,5
4/22/2026 13:28,Male,23,Rural,College or higher,Yes,Yes,Yes,4,4,4,4,5,4,5,4,5,4,3,4,3,4,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,4,5,5,4,5,4,5,5,5,5,5
4/23/2026 0:57,Male,23,Urban,College or higher,Yes,No,No,4,1,3,3,4,2,2,3,5,3,3,5,3,3,2,2,2,3,3,3,3,3,3,4,3,5,2,5,3,4,4,5,2,3,2,2,4,4,3,3,3,4,4,4,2,3,3,3,3,4,4,4,4,5,5,3,4
4/23/2026 1:22,Male,23,Urban,College or higher,Yes,No,No,3,1,4,5,4,4,4,2,3,4,3,4,3,3,3,3,3,2,2,2,2,2,3,4,4,4,4,4,2,4,4,4,2,4,4,4,2,3,4,4,3,4,4,5,3,4,4,4,5,5,3,5,5,5,5,5,3
4/23/2026 4:44,Male,23,Urban,High school or lower,No,No,No,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,5,5,4,5,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5
4/23/2026 4:48,Male,23,Rural,High school or lower,No,No,No,3,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,4,4,5,4,5,4,5,4,5,5,5,4,5,4,5,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/23/2026 4:56,Female,23,Rural,College or higher,Yes,Yes,Yes,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,5,4,5,4,5,4,5,5,5,4,5,5,4,5,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,4,4
4/23/2026 5:49,Male,23,Urban,College or higher,Yes,Yes,No,2,3,3,4,4,5,4,3,4,5,3,3,4,4,5,4,4,5,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,4,5,4,4,3,4,4,3,5,5,4,4
4/23/2026 5:54,Male,23,Rural,College or higher,No,No,No,4,3,4,4,3,5,3,4,4,3,3,4,3,5,4,3,4,4,4,5,4,3,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,5,4,5,4,5,4,5,4,4,5,4,4,3,4,3,3,3,3,2
4/23/2026 6:43,Female,23,Urban,College or higher,Yes,Yes,Yes,3,4,3,2,3,3,3,2,2,3,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,5,4,4,4,5,4,5,4,5,4,4,4,4
4/23/2026 10:03,Male,23,Rural,High school or lower,Yes,Yes,Yes,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/23/2026 23:27,Male,23,Rural,College or higher,Yes,Yes,No,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/23/2026 23:39,Male,23,Urban,College or higher,Yes,Yes,Yes,5,2,5,5,5,5,5,2,2,5,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/24/2026 9:56,Female,23,Rural,College or higher,Yes,Yes,Yes,4,4,5,4,5,4,5,4,5,4,5,4,5,5,5,5,4,5,4,5,5,4,5,4,4,5,4,5,5,5,4,5,4,5,4,5,4,5,4,5,4,4,5,5,5,4,5,4,4,5,5,5,5,5,5,4,4
4/24/2026 12:27,Female,23,Urban,High school or lower,No,No,No,5,4,3,2,3,5,4,4,4,3,3,4,4,5,3,3,2,2,4,3,4,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,3,3,4,3,4,5,4,5,4,5,4,4,5,5,4,5,4,4,5,4
4/24/2026 12:27,Female,23,Rural,College or higher,Yes,Yes,Yes,5,5,4,5,4,5,4,4,4,5,5,4,5,5,5,5,4,4,5,5,4,5,5,4,5,4,4,5,4,5,4,5,5,4,5,4,5,5,4,4,5,4,5,5,5,5,4,4,4,5,4,5,4,5,4,5,4
4/24/2026 12:37,Female,23,Urban,College or higher,Yes,Yes,Yes,5,5,5,5,5,5,5,4,5,4,5,4,5,5,4,5,5,4,5,4,4,5,5,5,4,5,4,5,4,5,5,5,4,5,4,4,5,5,4,4,4,4,5,5,4,5,4,5,4,5,5,5,5,4,5,4,5
4/24/2026 12:40,Male,23,Urban,College or higher,Yes,Yes,Yes,5,4,5,5,5,4,4,5,5,4,5,5,5,4,5,5,4,4,4,5,4,4,5,5,5,5,4,4,5,4,5,4,4,4,5,5,5,4,5,4,4,4,5,5,5,5,5,4,4,5,4,5,4,4,5,4,5
4/24/2026 12:45,Female,23,Rural,College or higher,Yes,Yes,Yes,5,4,5,5,5,4,5,4,5,4,5,4,4,5,4,4,5,5,5,4,4,5,5,4,4,4,5,5,4,5,4,4,4,5,4,5,4,5,5,5,4,4,5,5,5,5,5,4,4,4,5,4,5,4,5,4,5
4/24/2026 12:46,Female,23,Urban,College or higher,Yes,Yes,Yes,5,4,5,4,5,4,5,5,4,5,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,5,4,5,4,5,5,4,4,5,5,4,4,4,5,5,5,5,5,5,4,4,4,4,5,5,5,4,4,4,5,5
4/24/2026 12:54,Male,23,Urban,High school or lower,Yes,No,No,5,4,5,4,5,5,4,5,5,4,5,5,5,5,4,5,4,5,5,4,5,5,4,3,4,4,3,4,3,4,3,4,4,4,3,3,4,4,4,3,4,3,5,4,4,5,5,4,4,4,4,5,5,5,5,5,4
4/24/2026 12:57,Female,23,Rural,College or higher,Yes,Yes,Yes,5,5,4,5,4,4,4,5,4,4,5,4,4,5,5,4,5,4,4,5,4,5,5,4,5,5,5,4,5,5,4,4,4,4,5,4,5,5,5,5,4,4,5,5,5,4,4,5,5,4,4,4,5,4,4,4,5
4/24/2026 12:59,Female,23,Urban,College or higher,Yes,Yes,Yes,5,4,5,4,4,5,4,4,4,5,5,5,4,5,4,4,5,4,5,5,4,5,5,4,5,5,5,4,5,5,4,4,5,4,5,5,4,4,4,4,5,4,5,5,4,5,4,4,5,4,4,5,5,5,5,4,5
3/16/2026 2:11,Female,24,Urban,College or higher,Yes,No,No,3,1,4,5,5,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,2,2,2,4,4,3,4,4,4,4,5,3,3,4,4,4,2,2
3/16/2026 2:16,Female,24,Urban,College or higher,Yes,No,No,3,3,3,4,3,4,3,3,4,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,4,2,2,2,3,3,3,3,3,3,1,2,2,2,2,2,2,2,3,3,4,4,5,5,3,3,4,4,4,5,5,5,5
3/16/2026 2:41,Male,24,Rural,College or higher,Yes,Yes,No,4,4,3,4,4,4,4,4,4,4,4,5,4,5,4,5,4,4,5,4,4,4,4,5,4,4,4,5,4,3,5,4,5,4,5,4,4,4,4,5,5,4,4,4,4,5,5,5,5,5,5,4,4,4,4,5,5
3/16/2026 2:41,Male,24,Rural,College or higher,Yes,No,No,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3/16/2026 2:44,Female,24,Rural,College or higher,Yes,No,No,4,3,3,3,4,4,4,3,3,4,3,4,4,3,4,4,4,4,4,3,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4,4,4,5,5,5,5,5
3/16/2026 2:46,Male,24,Rural,College or higher,No,No,No,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,3,4,4,3,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/16/2026 2:46,Female,24,Rural,College or higher,Yes,Yes,Yes,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/16/2026 2:46,Female,24,Rural,College or higher,Yes,No,No,4,1,5,5,4,5,5,4,2,5,3,4,4,3,3,4,3,3,3,3,3,3,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,3,3,3,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,2
3/16/2026 2:47,Female,24,Rural,College or higher,Yes,No,No,4,3,4,3,3,3,2,2,3,4,3,4,4,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,4,4,4,3,4,3,2,2,2,2,3,3,3,3,4,4,4,4,3,3,3,3,4,3,4,4,4,4,3
3/16/2026 2:48,Female,24,Urban,College or higher,Yes,Yes,No,3,4,4,5,4,4,4,3,2,3,2,3,2,3,4,4,4,4,4,4,5,5,2,3,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,5,5,4,4,5,4,5,5,5,5
3/16/2026 2:54,Female,24,Urban,College or higher,Yes,No,No,4,3,4,5,4,4,3,2,3,2,2,2,3,4,4,3,5,4,4,3,4,4,4,4,3,4,4,4,4,4,5,3,5,3,3,4,4,4,4,4,3,4,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5
3/16/2026 3:48,Male,24,Urban,College or higher,Yes,No,No,4,4,4,5,5,4,5,4,5,5,3,4,3,3,3,3,4,3,4,3,3,3,3,3,3,3,4,3,5,3,4,4,5,5,4,4,4,4,4,5,4,5,4,5,4,4,4,5,5,4,4,4,4,5,4,5,4
3/16/2026 3:57,Male,24,Urban,College or higher,Yes,Yes,No,5,2,5,5,5,5,4,3,2,3,2,3,3,3,4,4,4,3,3,3,3,4,3,4,4,4,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,4,5,5,5,5,5,5,4,4,4,5,5,5,5,5,3
3/16/2026 3:58,Male,24,Rural,College or higher,No,No,No,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,3,4,4,3,2,3,4,4,3,3
3/16/2026 4:29,Female,24,Rural,College or higher,Yes,No,No,2,1,4,3,3,3,4,3,4,4,4,5,3,4,4,4,4,4,4,3,3,4,4,4,5,3,4,4,5,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,4,5,5,5,3,4,5,5,5,5,5,5,5
3/16/2026 7:25,Female,24,Rural,College or higher,Yes,Yes,No,2,3,3,2,4,3,2,3,4,4,3,4,4,3,3,4,3,3,3,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,3,4,4,3,4,4,4,5,5,5,5,4
3/16/2026 7:29,Male,24,Rural,College or higher,Yes,Yes,No,3,2,2,4,2,4,2,3,5,4,2,4,3,3,2,4,2,4,2,4,2,2,4,4,4,2,2,2,4,4,4,4,3,3,3,3,2,2,2,2,4,4,5,4,4,4,4,3,4,4,3,4,4,4,4,4,4
3/16/2026 8:05,Male,24,Urban,College or higher,Yes,Yes,Yes,4,4,4,4,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,3,4,4
3/16/2026 8:08,Female,24,Urban,College or higher,Yes,Yes,No,5,1,5,5,5,5,5,1,1,2,5,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/16/2026 8:52,Male,24,Urban,College or higher,Yes,Yes,No,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/16/2026 9:29,Female,24,Rural,College or higher,Yes,Yes,No,4,3,4,4,4,3,2,3,4,4,2,4,4,3,4,4,4,3,3,2,2,3,2,3,4,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5
3/17/2026 3:32,Female,24,Rural,College or higher,Yes,Yes,No,5,1,4,3,4,4,3,2,3,3,2,4,3,3,3,4,4,4,4,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,3,5,4,5,5,5,5,5
3/17/2026 6:25,Male,24,Urban,College or higher,Yes,Yes,No,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 6:35,Male,24,Urban,College or higher,Yes,No,No,3,2,4,4,4,3,3,3,3,4,2,3,4,3,4,4,3,3,3,3,3,3,2,1,1,2,1,1,1,2,1,1,2,2,1,1,3,1,1,1,1,2,4,5,3,4,5,4,4,4,4,4,3,4,4,3,3
3/17/2026 6:58,Female,24,Rural,College or higher,Yes,Yes,Yes,4,1,4,4,3,3,4,1,4,4,3,4,4,2,2,4,4,3,3,2,2,2,2,2,2,2,2,2,2,3,2,3,4,4,4,3,1,1,1,1,2,2,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4
3/17/2026 7:06,Male,24,Urban,College or higher,Yes,Yes,Yes,2,2,4,4,4,3,4,2,4,3,3,4,4,3,4,4,3,3,4,3,3,3,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,2,2,2,4,4,5,4,5,5,5,5,4,4,5,4,5,5,5,5,4
3/17/2026 7:07,Female,24,Rural,College or higher,Yes,Yes,No,3,4,4,4,4,3,4,2,4,3,3,3,3,4,4,4,4,4,4,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 7:36,Female,24,Urban,College or higher,Yes,Yes,No,5,2,4,4,4,3,4,2,2,4,3,3,3,3,3,3,2,2,2,2,2,3,2,3,2,2,2,2,3,3,3,3,3,3,2,3,3,2,2,2,2,3,5,5,5,5,5,5,5,5,5,4,4,5,5,4,3
3/17/2026 7:44,Female,24,Urban,College or higher,Yes,Yes,Yes,4,4,3,4,4,4,5,3,4,4,4,5,4,3,4,4,4,5,5,4,5,4,4,3,4,3,4,5,5,4,3,4,4,3,4,4,5,3,5,3,4,5,4,4,3,3,4,4,4,3,5,5,5,5,4,4,4
3/17/2026 8:28,Male,24,Rural,College or higher,Yes,Yes,No,4,4,4,4,4,4,4,3,2,3,3,3,4,4,3,4,4,4,3,3,3,4,4,4,3,4,4,3,4,4,4,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,4,4,4,4,5,4,4,4
3/17/2026 8:57,Female,24,Urban,College or higher,Yes,No,No,3,3,3,5,4,4,5,3,4,4,3,3,5,2,3,1,2,3,2,2,2,2,3,3,4,2,1,1,1,1,3,2,4,2,3,2,3,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 9:01,Female,24,Urban,College or higher,Yes,No,No,2,2,4,3,4,4,4,2,2,3,3,4,4,3,3,3,3,3,3,2,3,3,3,2,3,2,2,4,3,4,4,3,3,2,2,2,3,3,3,2,2,2,3,3,4,4,4,4,3,3,3,4,4,5,4,4,4
3/17/2026 9:15,Female,24,Urban,College or higher,Yes,Yes,No,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,4,5,4,4,4,5,5,3,4
3/17/2026 9:34,Male,24,Rural,College or higher,Yes,Yes,No,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,4,3,3,4,4,4,4,3,3,3,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 9:35,Female,24,Rural,College or higher,Yes,Yes,No,4,2,4,5,4,4,4,2,3,4,3,4,3,3,4,4,3,4,3,3,3,3,2,3,2,3,4,4,4,4,4,4,3,3,3,4,2,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5
3/17/2026 11:24,Male,24,Urban,College or higher,Yes,Yes,No,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 21:00,Female,24,Rural,College or higher,No,No,No,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/17/2026 22:34,Female,24,Urban,College or higher,Yes,No,No,5,1,5,5,5,5,5,3,4,1,3,5,5,3,2,3,3,3,3,1,3,3,4,4,4,5,5,5,4,4,4,4,4,4,3,4,2,2,2,3,4,4,5,5,5,5,5,5,4,4,4,5,5,5,5,5,4
3/18/2026 0:02,Female,24,Rural,College or higher,Yes,Yes,No,4,3,4,3,4,3,4,4,3,4,3,4,2,3,3,3,2,3,3,3,4,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,2,3,3,4,3,4,4,4,3,4,4,4,3,3,3,3,4,4
3/18/2026 0:03,Male,24,Urban,College or higher,Yes,Yes,Yes,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/18/2026 5:45,Female,24,Urban,College or higher,Yes,Yes,No,3,2,5,4,5,5,5,1,1,3,2,4,3,3,3,3,3,4,3,3,4,4,5,5,3,5,5,5,5,4,4,4,5,4,5,4,4,4,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/18/2026 12:50,Female,24,Urban,College or higher,Yes,Yes,No,3,3,4,4,4,3,4,3,4,4,2,4,4,3,3,4,4,4,4,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5
3/21/2026 23:39,Male,24,Rural,College or higher,Yes,No,No,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,5,3,5,4,3,5,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,4,5,4,5,5,4,5,4
3/25/2026 10:28,Female,24,Urban,College or higher,Yes,Yes,No,2,3,4,4,4,3,4,4,5,4,2,5,4,4,4,4,4,4,4,3,4,4,4,3,4,5,4,4,5,4,5,4,3,4,4,4,3,4,4,5,4,5,5,4,4,5,4,5,4,5,4,5,4,5,4,4,4
